"","state","year","gov_party","hs_abs_diff","sen_abs_diff","divided_gov","gini","gop_pct","unemploy","foreign_born_pop","population","pc_income","bowen_legprof_firstdim","bowen_legprof_seconddim","sess_length","leg_realsalary","leg_expend","squire_2015","squire_2009","squire_2003","squire_1996","squire_1986","squire_1979","legprofscore","legprofscore2","counter","dem_leg_median","rep_leg_median","l_diffs","logpop","pct_fb","divided_gov_1993","gov_party_1993","legprofscore_1993","hs_abs_diff_1993","sen_abs_diff_1993","logpop_1993","pc_income_1993","unemploy_1993","pct_fb_1993","gini_1993","leg_realsalary_1993","sess_length_1993","leg_expend_1993","abs_diff","abs_diff_1993","hou_chamber","sen_chamber","h_diffs","s_diffs","hou_dem","hou_rep","sen_dem","sen_rep","st","house_term_limit_year","house_term_limit","senate_term_limit_year","senate_term_limit","house_term_limit_length","senate_tl_plus","average_term_limitedness_score","house_term_limitedness_score","senate_term_limitedness_score","term_limitedness","house_term_limitedness","senate_term_limitedness","l_diffs_lag","h_diffs_lag","s_diffs_lag"
"272","ID",2014,0,31.4285714,30,0,0.630248248577118,0.664213868,4.8,102903,"1634806",37.258,-0.85100132,-0.13220252,115.0200005,30.52748633,181.3844833,0.169,0.12,0.138,0.11,0.125,0.179,0.169,0.12,105,-0.9385,0.944,1.8825,14.3070347008392,0.0629450833921578,1,1,0.11,21.42857,15.71429,13.9108207377686,18.477,6.40000009536743,0.0358704545454545,0.559416234493256,35.76481445,112.1800003,101.0797348,30.7142857,18.57143,0.876,0.834,1.875,1.946,-0.914,0.961,-1.038,0.908,"ID",3000,0,3000,0,8,0,0,0,0,0,0,0,1.8175,1.776,1.946
"273","ID",2015,0,30,30,0,0.629812800884247,0.664213868,4.1,97888,"1654930",38.931,-0.85100132,-0.13220252,115.0200005,30.52748633,181.3844833,0.169,0.12,0.138,0.11,0.125,0.179,0.169,0.12,106,-0.9385,0.9715,1.91,14.3192692698263,0.0591493295788946,1,1,0.11,21.42857,15.71429,13.9108207377686,18.477,6.40000009536743,0.0358704545454545,0.559416234493256,35.76481445,112.1800003,101.0797348,30,18.57143,0.878,0.831,1.931,1.884,-0.881,1.05,-0.976,0.908,"ID",3000,0,3000,0,8,0,0,0,0,0,0,0,1.8825,1.875,1.946
"274","ID",2016,0,30,30,0,0.629377353191376,0.664213868,3.8,97736,"1635483",39.543,-0.85100132,-0.13220252,115.0200005,30.52748633,181.3844833,0.169,0.12,0.138,0.11,0.125,0.179,0.169,0.12,105,-0.914,1.019,1.933,14.3074487315317,0.0597597162428469,1,1,0.11,21.42857,15.71429,13.9108207377686,18.477,6.40000009536743,0.0358704545454545,0.559416234493256,35.76481445,112.1800003,101.0797348,30,18.57143,0.878,0.878,1.931,1.906,-0.881,1.05,-0.914,0.992,"ID",3000,0,3000,0,8,0,0,0,0,0,0,0,1.91,1.931,1.884
"275","IL",1996,0,4.23729,5.93221,0,0.59092104434967,0.414117818,5.40000009536743,1298343.6,"12000000",27.109,0.99556547,0.51509392,131,119.2122656,913.4244385,0.294,0.281,0.261,0.236,0.302,0.344,0.236,0.236,176,-0.983,0.212,1.195,16.3004172077523,0.1081953,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,5.08475,5.508475,-0.212,0.112,1.194,1.121,-1.104,0.09,-0.791,0.33,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,NA,NA,NA
"276","IL",1997,0,0.847459999999998,2.54237,1,0.587144315242767,0.403949078,5.09999990463257,1356022.2,"12000000",28.423,0.9684357,0.66208965,113,126.8346055,897.0342712,0.294,0.281,0.261,0.236,0.302,0.344,0.236,0.236,178,-0.957,0.231,1.188,16.3004172077523,0.11300185,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,1.694915,5.508475,-0.25,0.104,1.21,1.129,-1.128,0.082,-0.796,0.333,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.195,1.194,1.121
"277","IL",1998,0,0.847459999999998,2.54237,1,0.596150755882263,0.403949078,4.90000009536743,1413700.8,"12000000",29.952,0.9684357,0.66208965,113,126.8346055,897.0342712,0.294,0.281,0.261,0.236,0.302,0.344,0.236,0.236,182,-0.9565,0.2265,1.183,16.3004172077523,0.1178084,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,1.694915,5.508475,-0.25,0.197,1.21,1.152,-1.128,0.082,-0.822,0.33,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.188,1.21,1.129
"278","IL",1999,0,2.54237,4.23729,1,0.60158109664917,0.403949078,4.30000019073486,1471379.4,"12000000",31.023,1.0503592,0.70196587,111,130.8255781,934.6112671,0.294,0.281,0.261,0.236,0.302,0.344,0.236,0.236,174,-0.957,0.212,1.169,16.3004172077523,0.12261495,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,3.38983,5.508475,-0.362,0.151,1.282,1.156,-1.196,0.086,-0.81,0.346,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.183,1.21,1.152
"279","IL",2000,0,2.54237,4.23729,1,0.604523599147797,0.403949078,4.40000009536743,1529058,"12000000",33.202,1.0503592,0.70196587,111,130.8255781,934.6112671,0.294,0.281,0.261,0.236,0.302,0.344,0.261,0.236,174,-0.957,0.212,1.169,16.3004172077523,0.1274215,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,3.38983,5.508475,-0.362,0.151,1.282,1.156,-1.196,0.086,-0.81,0.346,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.169,1.282,1.156
"280","IL",2001,0,2.54237,4.23729,1,0.5886070728302,0.438199897,5.19999980926514,1552138.1,"12000000",34.133,1.4779366,0.43566102,153,136.309875,1036.721649,0.294,0.281,0.261,0.236,0.302,0.344,0.261,0.236,184,-0.9065,0.2265,1.133,16.3004172077523,0.129344841666667,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,3.38983,5.508475,-0.212,0.104,1.141,1.157,-1.047,0.094,-0.794,0.363,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.169,1.282,1.156
"281","IL",2002,0,2.54237,4.23729,1,0.583737671375275,0.438199897,6.19999980926514,1575218.2,"13000000",34.483,1.4779366,0.43566102,153,136.309875,1036.721649,0.294,0.281,0.261,0.236,0.302,0.344,0.261,0.236,184,-0.9065,0.2265,1.133,16.3804599154258,0.121170630769231,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,3.38983,5.508475,-0.212,0.104,1.141,1.157,-1.047,0.094,-0.794,0.363,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.133,1.141,1.157
"282","IL",2003,1,5.93221,5.17241,0,0.582210540771484,0.438199897,6.69999980926514,1598298.3,"13000000",34.984,1.4147723,0.10608219,153,130.5123008,882.6431885,0.294,0.281,0.261,0.236,0.302,0.344,0.261,0.261,189,-0.8575,0.2235,1.081,16.3804599154258,0.122946023076923,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,5.55231,5.508475,-0.212,-0.435,1.085,1.063,-0.987,0.098,-0.725,0.338,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.133,1.141,1.157
"283","IL",2004,1,5.93221,5.17241,0,0.588453531265259,0.438199897,6.5,1621378.4,"13000000",36.228,1.4147723,0.10608219,153,130.5123008,882.6431885,0.294,0.281,0.261,0.236,0.302,0.344,0.261,0.261,189,-0.8575,0.2235,1.081,16.3804599154258,0.124721415384615,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,5.55231,5.508475,-0.212,-0.435,1.085,1.063,-0.987,0.098,-0.725,0.338,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.081,1.085,1.063
"284","IL",2005,1,5.08475,3.44828,0,0.599004864692688,0.44791366,5.90000009536743,1644458.5,"13000000",37.648,0.87400025,0.48612532,118,126.6549219,746.12854,0.294,0.281,0.261,0.236,0.302,0.344,0.261,0.261,190,-0.914,0.2615,1.1755,16.3804599154258,0.126496807692308,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,4.266515,5.508475,-0.193,-0.183,1.277,1.045,-1.12,0.157,-0.725,0.32,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.081,1.085,1.063
"285","IL",2006,1,5.08475,3.44828,0,0.609591245651245,0.44791366,5.19999980926514,1667538.6,"13000000",40.124,0.87400025,0.48612532,118,126.6549219,746.12854,0.294,0.281,0.261,0.236,0.302,0.344,0.281,0.261,190,-0.914,0.2615,1.1755,16.3804599154258,0.1282722,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,4.266515,5.508475,-0.193,-0.183,1.277,1.045,-1.12,0.157,-0.725,0.32,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.1755,1.277,1.045
"286","IL",2007,1,5.93221,12.71186,0,0.614806830883026,0.44791366,5,1932808.2,"13000000",42.265,1.1520765,0.018571205,142,126.785,696.4827576,0.294,0.281,0.261,0.236,0.302,0.344,0.281,0.261,178,-0.811,0.265,1.076,16.3804599154258,0.148677553846154,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,9.322035,5.508475,-0.192,-0.435,1.228,1.063,-1.071,0.157,-0.7,0.363,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.1755,1.277,1.045
"287","IL",2008,1,6.77966,12.71186,0,0.612948775291443,0.44791366,6.3,1713698.8,"13000000",43.358,1.1520765,0.018571205,142,126.785,696.4827576,0.294,0.281,0.261,0.236,0.302,0.344,0.281,0.261,178,-0.811,0.265,1.076,16.3804599154258,0.131822984615385,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,9.74576,5.508475,-0.192,-0.435,1.228,1.063,-1.071,0.157,-0.7,0.363,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.076,1.228,1.063
"288","IL",2009,1,9.32203,12.71186,0,0.614506542682648,0.37265736,10.2,1736778.9,"13000000",40.994,1.3323956,0.021687159,163,136.7846953,724.9115601,0.294,0.281,0.261,0.236,0.302,0.344,0.281,0.281,180,-0.737,0.285,1.022,16.3804599154258,0.133598376923077,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,11.016945,5.508475,-0.218,-0.435,1.221,1.087,-0.971,0.25,-0.7,0.387,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.076,1.228,1.063
"289","IL",2010,1,9.32203,12.71186,0,0.62045830488205,0.37265736,10.4,1759859,"12841249",41.699,1.3323956,0.021687159,163,136.7846953,724.9115601,0.294,0.281,0.261,0.236,0.302,0.344,0.281,0.281,184,-0.76,0.283,1.043,16.3681731256386,0.137047338619475,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,11.016945,5.508475,-0.42,-0.443,1.237,1.088,-0.987,0.25,-0.703,0.385,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.022,1.221,1.087
"290","IL",2011,1,4.23729,9.32203,0,0.629043579101562,0.37265736,9.7,1552138.1,"12861882",43.716,1.2417328,0.092734024,163,130.1872344,762.1799927,0.294,0.281,0.261,0.236,0.302,0.344,0.281,0.281,191,-0.833,0.3685,1.2015,16.3697786113229,0.12067737054344,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,6.77966,5.508475,-0.192,-0.392,1.445,1.092,-1.12,0.325,-0.706,0.386,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.043,1.237,1.088
"291","IL",2012,1,4.23729,9.32203,0,0.640917122364044,0.37265736,9,1575218.2,"12875167",45.627,1.2417328,0.092734024,163,130.1872344,762.1799927,0.294,0.281,0.261,0.236,0.302,0.344,0.294,0.281,185,-0.833,0.3765,1.2095,16.3708109753037,0.122345457732704,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,6.77966,5.508475,-0.187,-0.409,1.447,1.092,-1.112,0.335,-0.706,0.386,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.2015,1.445,1.092
"292","IL",2013,1,10.1694915,17.7966102,0,0.62678050994873,0.414224766,9.1,1598298.3,"12889580",46.607,0.9198553,0.66764927,110,125.9802031,875.15448,0.294,0.281,0.261,0.236,0.302,0.344,0.294,0.281,180,-0.739,0.4,1.139,16.3719297909865,0.123999253660709,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,13.98305085,5.508475,-0.19,-0.436,1.327,1.137,-0.931,0.396,-0.703,0.434,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.2095,1.447,1.092
"293","IL",2014,1,10.1694915,17.7966102,0,0.637009918689728,0.414224766,7.1,1769147,"12882189",48.809,0.9198553,0.66764927,110,125.9802031,875.15448,0.294,0.281,0.261,0.236,0.302,0.344,0.294,0.281,181,-0.737,0.4,1.137,16.3713562176162,0.137332793362991,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,13.98305085,5.508475,-0.217,-0.429,1.229,1.136,-0.833,0.396,-0.703,0.433,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.139,1.327,1.137
"294","IL",2015,0,10.1694915254237,16.1016949152542,1,0.64009393453598,0.414224766,5.9,1803687,"12859995",50.745,0.9198553,0.66764927,110,125.9802031,875.15448,0.294,0.281,0.261,0.236,0.302,0.344,0.294,0.281,188,-0.7955,0.487,1.2825,16.3696318879712,0.140255653287579,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,13.135593220339,5.508475,-0.235,-0.436,1.485,1.21,-1.012,0.473,-0.703,0.507,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.137,1.229,1.136
"295","IL",2016,0,10.1694915254237,16.1016949152542,1,0.643177950382232,0.414224766,5.8,1791568,"12851684",51.679,0.9198553,0.66764927,110,125.9802031,875.15448,0.294,0.281,0.261,0.236,0.302,0.344,0.294,0.281,188,-0.7955,0.487,1.2825,16.3689854113028,0.139403365348852,1,0,0.236,6.77966,4.23729,16.3004172077523,23.351,7.30000019073486,0.09377565,0.568200886249542,112.7112578,139,851.914917,13.135593220339,5.508475,-0.235,-0.436,1.485,1.21,-1.012,0.473,-0.703,0.507,"IL",3000,0,3000,0,8,0,0,0,0,0,0,0,1.2825,1.485,1.21
"296","IN",1996,1,7,12,1,0.555130541324615,0.538348945,4.19999980926514,149625.6,"5900000",22.972,-0.69443953,0.11306931,90,32.71885254,369.6388092,0.156,0.174,0.102,0.106,0.139,0.143,0.106,0.106,150,-0.385,0.8555,1.2405,15.5904629088759,0.0253602711864407,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,9.5,5.5,0.48,0.752,1.295,1.005,-0.401,0.894,-0.198,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,NA,NA,NA
"297","IN",1997,1,0,12,1,0.54115355014801,0.531484064,3.09999990463257,158852.7,"6000000",23.968,-0.69443953,0.11306931,90,31.27790625,383.1428986,0.156,0.174,0.102,0.106,0.139,0.143,0.106,0.106,150,-0.411,0.857,1.268,15.6072700271923,0.02647545,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,6,5.5,0.079,0.752,1.324,1.084,-0.449,0.875,-0.277,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.2405,1.295,1.005
"298","IN",1998,1,0,12,1,0.552232682704926,0.531484064,2.90000009536743,168079.8,"6000000",25.699,-0.69443953,0.11306931,90,31.27790625,383.1428986,0.156,0.174,0.102,0.106,0.139,0.143,0.106,0.106,150,-0.401,0.857,1.258,15.6072700271923,0.0280133,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,6,5.5,0.079,0.752,1.324,1.051,-0.449,0.875,-0.244,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.268,1.324,1.084
"299","IN",1999,1,3,12,1,0.551459193229675,0.531484064,2.79999995231628,177306.9,"6000000",26.573,-0.70228297,0.10287944,112,29.87179297,406.7127533,0.156,0.174,0.102,0.106,0.139,0.143,0.106,0.106,150,-0.4075,0.8665,1.274,15.6072700271923,0.02955115,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,7.5,5.5,-0.212,0.747,1.351,1.026,-0.453,0.898,-0.219,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.258,1.324,1.051
"300","IN",2000,1,3,12,1,0.550101459026337,0.531484064,2.79999995231628,186534,"6100000",28.159,-0.70228297,0.10287944,112,29.87179297,406.7127533,0.156,0.174,0.102,0.106,0.139,0.143,0.102,0.106,149,-0.401,0.8665,1.2675,15.6237993291435,0.0305793442622951,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,7.5,5.5,-0.209,0.747,1.35,1.026,-0.452,0.898,-0.219,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.274,1.351,1.026
"301","IN",2001,1,3,14,1,0.536201059818268,0.580047825,3.59999990463257,197959.5,"6100000",28.704,-0.82845241,0.29659885,87,28.34291504,433.8798523,0.156,0.174,0.102,0.106,0.139,0.143,0.102,0.106,150,-0.401,0.862,1.263,15.6237993291435,0.0324523770491803,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,8.5,5.5,-0.212,0.753,1.326,1.038,-0.453,0.873,-0.231,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.2675,1.35,1.026
"302","IN",2002,1,3.06123,14,1,0.540052950382233,0.580047825,5.30000019073486,209385,"6200000",28.941,-0.82845241,0.29659885,87,28.34291504,433.8798523,0.156,0.174,0.102,0.106,0.139,0.143,0.102,0.106,150,-0.401,0.864,1.265,15.6400598500153,0.0337717741935484,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,8.530615,5.5,-0.212,0.753,1.351,1.038,-0.453,0.898,-0.231,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.263,1.326,1.038
"303","IN",2003,1,1,14,1,0.549464344978333,0.580047825,5,220810.5,"6200000",29.406,-0.90351874,0.39404172,83,27.13742578,443.8541412,0.156,0.174,0.102,0.106,0.139,0.143,0.102,0.102,149,-0.437,0.874,1.311,15.6400598500153,0.0356145967741935,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,7.5,5.5,-0.204,0.746,1.406,1.112,-0.49,0.916,-0.304,0.808,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.265,1.351,1.038
"304","IN",2004,1,1,14,1,0.562558054924011,0.580047825,5.30000019073486,232236,"6200000",30.479,-0.90351874,0.39404172,83,27.13742578,443.8541412,0.156,0.174,0.102,0.106,0.139,0.143,0.102,0.102,151,-0.43,0.874,1.304,15.6400598500153,0.0374574193548387,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,7.5,5.5,-0.209,0.747,1.396,1.111,-0.48,0.916,-0.304,0.807,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.311,1.406,1.112
"305","IN",2005,0,2,16,0,0.578391194343567,0.604234762,5.59999990463257,243661.5,"6300000",31.077,-0.70092666,0.1096679,115.3600006,25.4984834,452.5451202,0.156,0.174,0.102,0.106,0.139,0.143,0.102,0.102,149,-0.446,0.8695,1.3155,15.6560601913618,0.0386764285714286,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,9,5.5,0.48,0.757,1.385,1.103,-0.498,0.887,-0.277,0.826,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.304,1.396,1.111
"306","IN",2006,0,2,16,0,0.590062379837036,0.604234762,4.69999980926514,255087,"6300000",32.747,-0.70092666,0.1096679,115.3600006,25.4984834,452.5451202,0.156,0.174,0.102,0.106,0.139,0.143,0.174,0.102,150,-0.437,0.874,1.311,15.6560601913618,0.04049,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,9,5.5,0.572,0.763,1.397,1.164,-0.498,0.899,-0.332,0.832,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3155,1.385,1.103
"307","IN",2007,0,1,16,1,0.596302688121796,0.604234762,4.6,251123.7,"6400000",33.717,-0.33482325,-0.37632269,171,23.9477334,468.9550323,0.156,0.174,0.102,0.106,0.139,0.143,0.174,0.102,150,-0.422,0.893,1.315,15.6718085483299,0.039238078125,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,8.5,5.5,-0.214,0.757,1.39,1.191,-0.453,0.937,-0.334,0.857,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.311,1.397,1.164
"308","IN",2008,0,1,16,1,0.598790049552917,0.604234762,5.9,277938,"6400000",35.139,-0.33482325,-0.37632269,171,23.9477334,468.9550323,0.156,0.174,0.102,0.106,0.139,0.143,0.174,0.102,150,-0.418,0.885,1.303,15.6718085483299,0.0434278125,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,8.5,5.5,-0.188,0.763,1.386,1.164,-0.454,0.932,-0.332,0.832,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.315,1.39,1.191
"309","IN",2011,0,10,24,0,0.578806281089783,0.494780466,9.1,197959.5,"6516845",37.265,-0.069464877,0.36514407,129.2200012,43.40342188,837.9564514,0.156,0.174,0.102,0.106,0.139,0.143,0.174,0.174,150,-0.446,0.915,1.361,15.689900921082,0.0303765856023889,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,17,5.5,0.778,0.807,1.409,1.281,-0.48,0.929,-0.407,0.874,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.303,1.386,1.164
"310","IN",2012,0,10,24,0,0.581794738769531,0.494780466,8.3,209385,"6538283",38.829,-0.069464877,0.36514407,129.2200012,43.40342188,837.9564514,0.156,0.174,0.102,0.106,0.139,0.143,0.156,0.174,150,-0.446,0.915,1.361,15.6931851507379,0.0320244626915048,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,17,5.5,0.778,0.807,1.409,1.281,-0.48,0.929,-0.407,0.874,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.361,1.409,1.281
"311","IN",2013,0,19,24,0,0.573752701282501,0.552111308,7.7,220810.5,"6570518",39.158,-0.35003784,0.0831099,126.3799973,43.40472266,506.1195831,0.156,0.174,0.102,0.106,0.139,0.143,0.156,0.174,150,-0.4595,0.916,1.3755,15.6981032305796,0.0336062544840452,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,21.5,5.5,0.843,0.81,1.417,1.3,-0.5,0.917,-0.407,0.893,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.361,1.409,1.281
"312","IN",2014,0,10.1694915,24,1,0.580681622028351,0.552111308,5.9,322272,"6597880",40.482,-0.35003784,0.0831099,126.3799973,43.40472266,506.1195831,0.156,0.174,0.102,0.106,0.139,0.143,0.156,0.174,149,-0.4595,0.917,1.3765,15.7022589432758,0.0488447804446277,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,17.08474575,5.5,0.851,0.814,1.417,1.301,-0.5,0.917,-0.407,0.894,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3755,1.417,1.3
"313","IN",2015,0,21,30,0,0.582725208997728,0.552111308,4.8,316368,"6619680",41.862,-0.35003784,0.0831099,126.3799973,43.40472266,506.1195831,0.156,0.174,0.102,0.106,0.139,0.143,0.156,0.174,150,-0.49,0.922,1.412,15.7055575883763,0.0477920382858386,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,25.5,5.5,0.869,0.866,1.424,1.352,-0.5,0.924,-0.432,0.92,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3765,1.417,1.301
"314","IN",2016,0,21,30,0,0.584768795967103,0.552111308,4.4,324368,"6589578",43.091,-0.35003784,0.0831099,126.3799973,43.40472266,506.1195831,0.156,0.174,0.102,0.106,0.139,0.143,0.156,0.174,153,-0.49,0.9175,1.4075,15.7009998680095,0.0492243964636279,1,1,0.106,5,6,15.5559767328048,20.137,5.59999990463257,0.0213937368421053,0.540233135223389,34.57265234,90,372.557312,25.5,5.5,0.869,0.866,1.421,1.351,-0.504,0.917,-0.429,0.922,"IN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.412,1.424,1.352
"315","KS",1996,0,14.8,17.5,0,0.566308796405792,0.535410556,4.09999990463257,105977,"2600000",23.703,-0.95777255,-0.28154051,132.1899986,11.73738672,212.1511307,0.181,0.14,0.125,0.067,0.152,0.169,0.067,0.067,165,-0.68,0.581,1.261,14.7710220029917,0.0407603846153846,1,1,0.067,2.8,17.5,14.7710220029917,20.881,4.90000009536743,0.0324648076923077,0.54937469959259,11.87300732,130.6399994,229.9026413,16.15,10.15,0.298,0.139,1.309,1.161,-0.659,0.65,-0.844,0.317,"KS",3000,0,3000,0,8,0,0,0,0,0,0,0,NA,NA,NA
"316","KS",1997,0,11.6,17.5,0,0.555402338504791,0.600723655,4.30000019073486,113166.5,"2600000",24.986,-0.92923921,-0.30961514,136,11.55125439,218.9996185,0.181,0.14,0.125,0.067,0.152,0.169,0.067,0.067,169,-0.656,0.6555,1.3115,14.7710220029917,0.0435255769230769,1,1,0.067,2.8,17.5,14.7710220029917,20.881,4.90000009536743,0.0324648076923077,0.54937469959259,11.87300732,130.6399994,229.9026413,14.55,10.15,0.41,0.217,1.322,1.202,-0.647,0.675,-0.663,0.539,"KS",3000,0,3000,0,8,0,0,0,0,0,0,0,1.261,1.309,1.161
